filename,requirement,label
INF01_SRS_Doc.pdf,"The system will utilize suitable feature selection and re-sampling algorithms to enhance its
detection capabilities.",Functional
INF01_SRS_Doc.pdf,"The system should be available whenever needed and should be able to continue
functioning in the presence of hardware and software failures.",Functional
INF01_SRS_Doc.pdf,"• A further goal is to minimize the rates of false positives and false negatives, thereby enhanc-
ing the reliability and efficiency of the IDS",Non-Functional
INF01_SRS_Doc.pdf,"4 System Context
Figure 6: Context_Diagram
9
As shown in Figure 6, the diagram characterize an organization network security checking work
process",Non-Functional
INF01_SRS_Doc.pdf,"In: 2018 IEEE 3rd interna-
tional conference on computing, communication and security (ICCCS)",Non-Functional
INF01_SRS_Doc.pdf,"Furthermore,the paper supply insights into the experimental setup, hardware environ-
ment and the performance metrics used for evaluation",Non-Functional
INF01_SRS_Doc.pdf,"In general, by
examining the use of 1-D CNN in anomaly detection, the research significantly advances the field
of network security",Non-Functional
INF01_SRS_Doc.pdf,"It aims to make the industry have powerful tool with
good security detection models to minimize the risk of data breaches and the integrity of the assets",Non-Functional
INF01_SRS_Doc.pdf,"2 Hardware Limitations
Computer: minimum 2000$
server: undetermined
6 Non-functional Requirements
•Usability: The user interface should be friendly to make the process of the administrators
easier",Non-Functional
INF01_SRS_Doc.pdf,"They are also considered imbalanced but they are more realistic to work on and provides greater
efficiency",Non-Functional
INF01_SRS_Doc.pdf,The system,Non-Functional
INF01_SRS_Doc.pdf,"• The System will start with emphasis on detecting the 9 types of attacks as specified in the
UNSW-NB15 dataset, with the potential for further scalability",Non-Functional
INF01_SRS_Doc.pdf,"The SRS will direct the
improvement of efficient anomaly detection system that leverages advanced deep learning tech-
niques to identify and respond to network irregularities, in this way upgrading network security
and dependability",Non-Functional
INF01_SRS_Doc.pdf,"Implementing the suitable deep learning models is very important to enhance the network
security",Non-Functional
INF01_SRS_Doc.pdf,"14
7 Data Design
There is 2 dataset the were included in this paper which are UNSW-NB15 and KDD-CUP99, Both
datasets are benchmarks in the field of security as both of them contain many different types of
attacks",Non-Functional
INF01_SRS_Doc.pdf,"•Reliability: The system should be available whenever needed and should be able to continue
functioning in the presence of hardware and software failures",Non-Functional
INF01_SRS_Doc.pdf,"The success of this project will not only enhance network security but also position the industry as
a leader in deploying AI-driven solutions for cybersecurity, potentially opening avenues for future
innovations and collaborations in this rapidly evolving field[3][Accessed 7JAN2024]",Non-Functional
INF01_SRS_Doc.pdf,"“Unsw-nb15 computer security dataset: Analysis through
visualization”",Non-Functional
INF01_SRS_Doc.pdf,"Overall, the paper provides a detailed
analysis of IDS performance and feature selection methods",Non-Functional
INF01_SRS_Doc.pdf,"It focuses on showing the importance of using effective feature selection methods to en-
hance the performance of the (IDS)",Non-Functional
INF01_SRS_Doc.pdf,"Figure 8: UNSW-NB15 Description
15
The KDD-CUP99: originally introduced for the KDD Cup ’99 competition, is a benchmark
dataset widely used in the field of intrusion detection and network security research",Non-Functional
INF01_SRS_Doc.pdf,"•Scenario (4): Incident response and alerting Generating alerts or notifications when po-
tential security incidents or anomalies are detected, allowing user to take immediate actions
or investigate further",Non-Functional
INF01_SRS_Doc.pdf,"1 Academic
NetworkAnomalyDetectionUsingDeepLearningTechniques: [4] [Accessed 7JAN2024]This pa-
per proposes a deep learning-based approach for network anomaly detection in cyber-security us-
ing a one-dimensional CNN architecture",Non-Functional
INF01_SRS_Doc.pdf,"•Performance: The time of response should be acceptable and define a certain maximum
capacity",Non-Functional
INF01_SRS_Doc.pdf,"The research evaluates different machine learning algorithms
and feature selection techniques,showing the results and discussing the possible enhancements of
IDS performance which shows that using(ANN) model on multi class classification the accuracy
is (77",Non-Functional
INF01_SRS_Doc.pdf,"“Performance analysis of intrusion detection systems
using a feature selection method on the UNSW-NB15 dataset”",Non-Functional
INF01_SRS_Doc.pdf,"The paper shows the importance of ids’s and the crucial role it plays in the computer network
security",Non-Functional
INF01_SRS_Doc.pdf,"Furthermore, the paper examines the feature selection and preprocessing
methods used to enhance the model’s result, giving significant experiences to future exploration
and practical applications in IoT security",Non-Functional
INF01_SRS_Doc.pdf,"•Scenario (2): Network Traffic Monitoring: Monitoring and analyzing network for anoma-
lies to identify potential security breaches",Non-Functional
INF01_SRS_Doc.pdf,"•Security: The system should only be accessed by the user and disallow any unauthorized
access",Non-Functional
INF01_SRS_Doc.pdf,"•Maintainability: the requirements for upgrading the system and adding other types of at-
tacks the can be identified by the system should be addressed",Non-Functional
INF02_SRS_DOC.pdf,The user should receive alerts when a malicious activity is discovered.,Functional
INF02_SRS_DOC.pdf,"The system should include a functionality to verify whether an IP
address is listed in either the blacklisted or whitelisted.",Functional
INF02_SRS_DOC.pdf,The system should allow users to terminate the program easily.,Functional
INF02_SRS_DOC.pdf,"The system shall be easy to maintain by continuously providing improve-
ments and updates.",Functional
INF02_SRS_DOC.pdf,The user will start the application for live packet capture.,Functional
INF02_SRS_DOC.pdf,"The application might incorrectly classify traffic, leading to legitimate pack-
ets being blocked or malicious packets being allowed.",Functional
INF02_SRS_DOC.pdf,"• Availability : The system have the ability to maintain continuous availability, ensuring users
can capture and detect malicious activity at any time",Non-Functional
INF02_SRS_DOC.pdf,"6 Non-functional Requirements
• Maintainability : The system shall be easy to maintain by continuously providing improve-
ments and updates",Non-Functional
INF02_SRS_DOC.pdf,"The system results demonstrate that, in terms of classification performance, it is possible to
detect malware variants using network features",Non-Functional
INF02_SRS_DOC.pdf,Symantec Mobile Security,Non-Functional
INF02_SRS_DOC.pdf,"• Performance : The system must demonstrate accurate traffic capture, ensuring high-performance
levels in identifying and analyzing network activities",Non-Functional
INF02_SRS_DOC.pdf,The system,Non-Functional
INF02_SRS_DOC.pdf,"• Usability : The system will provide easy navigation and enhance overall usability by provid-
ing familiar and understandable UI and satisfactory UX",Non-Functional
INF02_SRS_DOC.pdf,• Security : The system keep users informed about any malicious activities on the phone,Non-Functional
INF02_SRS_DOC.pdf,"This security predicament was presented ever since Google’s
Play Store launched on March 6, 2012 and since then with each passing day, more and more
malicious software are being released for the sole purpose of stealing data, and it only seems
to be getting worse and worse as attacks are getting more sophisticated [1]",Non-Functional
INF02_SRS_DOC.pdf,"• Reliability : The system is expected to deliver a high detection rate, effectively distinguishing
between benign and malicious IP addresses",Non-Functional
INF02_SRS_DOC.pdf,"• Continuous Traffic monitoring: real-time monitoring of network traffic to address potential
security threats",Non-Functional
INF02_SRS_DOC.pdf,"Our
project aims to solve this by implementing a profound approach to security by integrating security
of the user’s device locally without the need to connect to either Wi-Fi or mobile data",Non-Functional
INF02_SRS_DOC.pdf,"Importance of data privacy and security includes
[3]:
•Protecting Users and Building Trust
•Preserving Reputation
•Reducing Financial Losses
•Competitive Advantage
3
2 Similar Systems
2",Non-Functional
INF02_SRS_DOC.pdf,"Even though the classification performance per
packet only reaches about 80% accuracy, the Anomaly Score allows them to distinguish between
malware and goodware in APK classifications with almost 90% accuracy",Non-Functional
INF02_SRS_DOC.pdf,"• Skill Requirements: Users are expected to possess an understanding of network security
principles",Non-Functional
INF02_SRS_DOC.pdf,"6 User Characteristics
• Intended Users: The system is meant for network administrators, security analysts, and in-
dividuals or organizations responsible for the security infrastructure of their networks",Non-Functional
INF02_SRS_DOC.pdf,"model
Post-condition IP is placed in either white or black list
Dependency None
Risk None
13
Table 6: view Malicious Activity
Name viewMaliciousActivity()
Code ID:03
Priority Medium
Critical The system won’t be able to view malicious activity without capturing them
DescriptionUsers should be able to access a feature enabling the viewing of detected
malicious activities
Input Captured Malicious activity
Output Malicious activity details
Pre-condition The system should have captured malicious activity
Post-condition The system displays the detected malicious activities
Dependency Detection of malicious activities
Risk None
5 Design Constraints
• Operating System Compatibility: The system shall comply with API 30 (""R"") for Android
11",Non-Functional
INF02_SRS_DOC.pdf,"2 Mobile Threat Defense (MTD) Solutions
MTD solutions are many that provide real-time protection against mobile threats, including those
coming from applications on the Google Play Store such as Malwarebytes[8], Symantec Mobile
Security[9]",Non-Functional
INF02_SRS_DOC.pdf,"There could be performance issues if the
application consumes excessive system resources, impacting the functionality of other applica-
tions",Non-Functional
INF02_SRS_DOC.pdf,"Users can easily start or stop the program through this interface, facilitating efficient
monitoring and comprehension of the system’s performance",Non-Functional
INF02_SRS_DOC.pdf,"3 System Scope
The system will include the following:
• Software: develop security software designed to notify Android phones of potential cyber-
attacks",Non-Functional
INF03_SRS_Doc.pdf,"The system shall be able to monitor and filter the traffic going in and out of the
system.",Functional
INF03_SRS_Doc.pdf,"The system should implement access control to prevent unauthorized access to web
applications.",Functional
INF03_SRS_Doc.pdf,"The system should be able to protect the user authentication process to avoid unau-
thorized access.",Functional
INF03_SRS_Doc.pdf,The admin shall be able to set policies to allow and block requests.,Functional
INF03_SRS_Doc.pdf,The admin shall receive reports about traffic for the system.,Functional
INF03_SRS_Doc.pdf,The system shall be able to detect malicious requests.,Functional
INF03_SRS_Doc.pdf,The system will block the malicious request received.,Functional
INF03_SRS_Doc.pdf,"The system shall be able to allow normal requests/users to access the web application
they requested.",Functional
INF03_SRS_Doc.pdf,"The system shall allow custom rules/policies to be created by the admin to define
what is allowed and what is rejected.",Functional
INF03_SRS_Doc.pdf,The user shall request to access a web application.,Functional
INF03_SRS_Doc.pdf,"The system shall allow admins to create specific rules to address unique application
vulnerabilities.",Functional
INF03_SRS_Doc.pdf,The system shall be able to detect normal requests.,Functional
INF03_SRS_Doc.pdf,"The system should be designed to prevent attacks like SQL injection, and cross-site
scripting (XSS).",Functional
INF03_SRS_Doc.pdf,"[7] explains the various harmful malware types that web application develop-
ers and internet security experts should be aware of",Non-Functional
INF03_SRS_Doc.pdf,"•ID 11: The system should provide mechanisms for responding to security incidents, such as
the ability to block malicious IPs or URLs",Non-Functional
INF03_SRS_Doc.pdf,"This project aims to enhance the performance and the run time of the proposed
WAF by using Machine learning and Deep learning techniques",Non-Functional
INF03_SRS_Doc.pdf,"This involves taking into
consideration how to provide strong security measures with as little negative influence on the web
application’s performance as possible",Non-Functional
INF03_SRS_Doc.pdf,2 Usability,Non-Functional
INF03_SRS_Doc.pdf,"In:Security and Communication Networks 2022 (2022), pp",Non-Functional
INF03_SRS_Doc.pdf,"Azure WAF: [10] it is a security feature provided by Microsoft Azure that helps protect web
applications from common web-based attacks such as SQL injection, cross-site scripting
(XSS), and cross-site forgery",Non-Functional
INF03_SRS_Doc.pdf,"It provides a wide range of services, one of which is a WAF service that aids
in protecting web applications from frequent attacks that can endanger their security or im-
pact their availability",Non-Functional
INF03_SRS_Doc.pdf,"Through adversarial
training, the suggested AdvModSec methodology enhances robustness to adversarial SQLi
assaults while improving the trade-off between detection and false positive rates",Non-Functional
INF03_SRS_Doc.pdf,"The paper’s overall findings demonstrate how deep learning techniques can be used
to strengthen web application security and fend against cyberattacks",Non-Functional
INF03_SRS_Doc.pdf,"2 Usability
• Configuration and Management: Indicate how simple it is for administrators to set up and
maintain the WAF configuration",Non-Functional
INF03_SRS_Doc.pdf,"In: Information Systems Security: 11th International Conference, ICISS 2015,
Kolkata, India, December 16-20, 2015",Non-Functional
INF03_SRS_Doc.pdf,The system,Non-Functional
INF03_SRS_Doc.pdf,"•ID 12: The system should be consistent and integrate effectively and seamlessly with other
security tools and systems to ensure a comprehensive security strategy",Non-Functional
INF03_SRS_Doc.pdf,1 Security,Non-Functional
INF03_SRS_Doc.pdf,"This can entail safeguarding sensitive client information, guaranteeing regulatory compliance, or
4
enhancing the web applications’ overall security posture",Non-Functional
INF03_SRS_Doc.pdf,"6 User Characteristics
This Web Application Firewall (WAF) is designed to be used by both IT security experts and
administrators with experience in web application security and with knowledge about viruses and
requests in charge of maintaining web application security in organizations",Non-Functional
INF03_SRS_Doc.pdf,"“Evaluation and comparison of the security offerings of the big three cloud
service providers Amazon Web Services, Microsoft Azure and Google Cloud Platform”",Non-Functional
INF03_SRS_Doc.pdf,"Based on
empirical findings, AdvModSec enhances the adversarial robustness of vanilla ModSecurity
by up to 42% and increases its detection rate by 21%",Non-Functional
INF03_SRS_Doc.pdf,"Custom
rules and policies can be set up in Azure WAF to satisfy certain security needs",Non-Functional
INF03_SRS_Doc.pdf,"Finally, WAF acts as an es-
sential security measure that strengthens cybersecurity postures and web applications to meet
the demands of the modern digital world",Non-Functional
INF03_SRS_Doc.pdf,"2 Hardware Limitations
The user or company using WAF must have a computer that has an efficient CPU to handle complex
security rules and inspect the traffic in real-time; as more powerful CPUs can process requests
more quickly and efficiently",Non-Functional
INF03_SRS_Doc.pdf,"• IT Security Professionals: an in-depth understanding of common vulnerabilities, attacks and
web application security",Non-Functional
INF03_SRS_Doc.pdf,"1 Security
• Accuracy: Indicate the degree of accuracy in identifying and stopping malicious activity
without blocking authorized traffic",Non-Functional
INF03_SRS_Doc.pdf,"The BERT model has a strong representational
capability of URLs, which greatly benefits high-performance web attack detection",Non-Functional
INF03_SRS_Doc.pdf,"The paper’s overall findings demonstrate
how deep learning techniques can be used to strengthen web application security and fend
against cyberattacks",Non-Functional
INF03_SRS_Doc.pdf,"Security Policies: Specify the protections against SQL
injection, cross-site scripting (XSS), cross-site request forgery (CSRF), and other prevalent online
vulnerabilities that the WAF should enforce",Non-Functional
INF03_SRS_Doc.pdf,"•ID 08: The system should be able to create detailed reports of web traffic logs and security
events for analysis",Non-Functional
INF03_SRS_Doc.pdf,The SRS establishes benchmarks for the WAF’s performance,Non-Functional
INF03_SRS_Doc.pdf,"The paper suggests training
the WAF and improving its performance with deep learning algorithms, such as CNNs and
LSTMs",Non-Functional
INF03_SRS_Doc.pdf,"•ID 13: The system shall continuously monitor and examine web traffic for potential security
threats",Non-Functional
INF03_SRS_Doc.pdf,"The utilized
dataset used is: HTTP dataset CSIC 2010 [3] [6] [4], This dataset was produced by the
Spanish Research National Council’s ""Information Security Institute"" (CSIC)",Non-Functional
INF03_SRS_Doc.pdf,"The paper suggests training the WAF and improving its performance with deep
learning algorithms, such as CNNs and LSTMs",Non-Functional
INF03_SRS_Doc.pdf,"An understanding of the WAF’s role in accomplishing business goals and
meeting security requirements is made possible by the SRS’s business context",Non-Functional
INF03_SRS_Doc.pdf,"28
3
Abstract
These days, as a result of the globalization and expansion of technology, there is a signif-
icant increase in both the quantity and variety of online attacks, which poses several security
risks to internet users",Non-Functional
INF03_SRS_Doc.pdf,"It will enhance these features like scalability, security,
performance, and other essentials that the WAF needs to successfully safeguard the online appli-
cation",Non-Functional
INF03_SRS_Doc.pdf,4 Availability,Non-Functional
INF03_SRS_Doc.pdf,• IT Managers: Strategic thinking for implementing security solutions and overall IT security,Non-Functional
INF03_SRS_Doc.pdf,"Moreover, adequate memory (RAM) is required to store and retrieve
security rules, session data, and other information used during the inspection process",Non-Functional
INF03_SRS_Doc.pdf,"4 Availability
• Indicate the proportion of time that the WAF should be up and running for handling requests
without any interruptions",Non-Functional
INF03_SRS_Doc.pdf,"This
covers a review of possible weak points and how security events affect the company",Non-Functional
INF03_SRS_Doc.pdf,"•Normal Flow of Events: Suspicious or malicious requests which may have security threats
such as SQL injection, XSS or any other common web application attacks are blocked by
the firewall and cannot reach the destination server or access the web application",Non-Functional
INF03_SRS_Doc.pdf,"Additionally,
AWS WAF interfaces with AWS Shield and Amazon CloudFront to offer a comprehensive
security solution for web applications",Non-Functional
INF04_GP24_SRS (1).pdf,"The user could access the mobile application from a smartphone that could successfully connect
to the internet.",Functional
INF04_GP24_SRS (1).pdf,The user will login into the CBDC system using their credentials.,Functional
INF04_GP24_SRS (1).pdf,"1 System Functions
• System have security measures, including encryption and secure authentication",Non-Functional
INF04_GP24_SRS (1).pdf,"In: Symposium on Cryptography and Information Security
(Kochi, Japan, 28-31 de enero de 2020)",Non-Functional
INF04_GP24_SRS (1).pdf,"now():
Post-conditionGenesis Block Creation
Immutable Properties
Dependency No dependency
Risk None
Table 2: Create Gensis block
17
Name generateHash
Code Fn2
Priority Extreme
CriticalThese critical aspects are essential to ensuring the proper functioning,
security, and reliability of a blockchain system
DescriptionIt iteratively adjusts the nonce to find a hash that meets specific criteria,
making it computationally expensive and time-consuming to produce a valid block",Non-Functional
INF04_GP24_SRS (1).pdf,"It
describes the primary objectives, constraints, and features of the mobile application CBDC system,
including regulatory compliance, transaction processing, user account management, and security
measures",Non-Functional
INF04_GP24_SRS (1).pdf,8 Scalability,Non-Functional
INF04_GP24_SRS (1).pdf,"8 Scalability
Scalability is essential in the dynamic world of digital currencies to manage increasing user num-
bers and transaction volumes",Non-Functional
INF04_GP24_SRS (1).pdf,"Researchers have reached that the two stages demonstrate how a blockchain-based wholesale pay-
ment system can help central banks by cutting expenses and increasing efficiency",Non-Functional
INF04_GP24_SRS (1).pdf,"7 Performance
For transactions to be processed quickly and securely, it must operate with stability",Non-Functional
INF04_GP24_SRS (1).pdf,"6 Usability
To ensure that people with different levels of technological proficiency can interact and navigate
the digital currency platform, it requires an interface that is both intuitive and user-friendly",Non-Functional
INF04_GP24_SRS (1).pdf,"With
a comprehensive storage plan and an operation mechanism that guarantees transaction security,
the model improves security",Non-Functional
INF04_GP24_SRS (1).pdf,"2 Portability
The CBDC mobile application will be accessible by all android smartphones",Non-Functional
INF04_GP24_SRS (1).pdf,2 Portability,Non-Functional
INF04_GP24_SRS (1).pdf,7 Performance,Non-Functional
INF04_GP24_SRS (1).pdf,"The system’s security and resilience are further enhanced by incident response plans, regular
security audits, and regulatory compliance",Non-Functional
INF04_GP24_SRS (1).pdf,The system,Non-Functional
INF04_GP24_SRS (1).pdf,"• Knowledge of security procedures, such as password management and device security, to
guarantee secure online transactions",Non-Functional
INF04_GP24_SRS (1).pdf,"Figure 3: Overall architecture
[4]
7
In this article [5], The implementation of CBDCs requires central banks to overcome a num-
ber of important challenges, including the requirement for a sufficient technological infrastructure,
assurance of privacy and security, the creation of a clear regulatory framework, interoperability,
financial inclusion, public acceptance, international cooperation, and analysis of the monetary pol-
icy implications of CBDCs",Non-Functional
INF04_GP24_SRS (1).pdf,"OutputIt produce 6 output which are Index, Timestamp, Transaction, Nonce, hash, and
the previous blockHash
Pre-condition Availability of Date",Non-Functional
INF04_GP24_SRS (1).pdf,1 Security,Non-Functional
INF04_GP24_SRS (1).pdf,"It should also facilitate effective updates, troubleshooting, and monitoring to guarantee
top performance and flexibility",Non-Functional
INF04_GP24_SRS (1).pdf,"1 Security
A digital currency system needs strong security measures, such as multi-factor authentication,
access controls, and data encryption, to guarantee the integrity and confidentiality of sensitive
data",Non-Functional
INF04_GP24_SRS (1).pdf,"To ensure the integrity and confidentiality
of the CBDC transfer mechanism, security features are incorporated",Non-Functional
INF04_GP24_SRS (1).pdf,6 Usability,Non-Functional
INF04_GP24_SRS (1).pdf,"4 Maintainability
The system must exhibit exceptional maintainability, facilitating the smooth incorporation of soft-
ware upgrades, system enhancements, and security patches without interfering with essential oper-
ations",Non-Functional
INF04_GP24_SRS (1).pdf,• CBDC shall have a Security Configuration,Non-Functional
INF04_GP24_SRS (1).pdf,4 Maintainability,Non-Functional
INF04_GP24_SRS (1).pdf,"2 Detailed Functional Specification
Name createGenesisBlock
Code Fn1
Priority Extreme
CriticalFunction in a blockchain system involves ensuring the integrity, security, and consistency
of the generated genesis block",Non-Functional
INF04_GP24_SRS (1).pdf,"Adoption of
blockchain in CBDC design is still debatable, blockchain technology still faces numerous obsta-
cles to be solved, including problems with scalability and security",Non-Functional
INF04_GP24_SRS (1).pdf,"InputTakes three parameters: previousBlockHash of the block, timestamp and
the pendingtransaction of the other users
Output returns an object with two properties: Hash, nonce
Pre-condition Must be Valid Inputs, Also a Valid SHA256 Implementation
Post-condition It generate the Hash of the block and the Nonce
Dependency Fn1
RiskDependence on SHA256: If there are vulnerabilities discovered in SHA256 in the future,
it could impact the security of the blockchain",Non-Functional
INF04_GP24_SRS (1).pdf,3 Reliability,Non-Functional
INF04_GP24_SRS (1).pdf,"3 Reliability
In order to maintain constant performance and ongoing availability under fluctuating operational
conditions and possible network failures, the system must possess a high level of reliability",Non-Functional
INF04_GP24_SRS (1).pdf,"The alliance
chain design that has been suggested utilizes the use of a POA-PBFT consensus mechanism for
secure block production, which optimizes data management and transaction performance",Non-Functional
INF04_GP24_SRS (1).pdf,"Also, the Array Length Increased
Dependency Fn2
Risk Input Validation must be right And check for Authentication and Authorization
Table 4: Create new transaction
18
Name createNewBlock
Code Fn4
Priority Extreme
CriticalThe criticality of these aspects depends on the specific requirements,
use case and security considerations of the blockchain system",Non-Functional
INF04_GP24_SRS (1).pdf,Increased efficiency of transactions,Non-Functional
INF04_GP24_SRS (1).pdf,"By combining account and UTXO schemes, the proposed CBDC scheme seeks
to improve efficiency using the DPOS-BFT algorithm",Non-Functional
INF05_SRS_Doc.pdf,"The system should be able to keep up with the traffic in dynamic
vehicular networks without compromising functionality.",Functional
INF05_SRS_Doc.pdf,"Adapted to the ever-changing dynamics of vehicles, it functions effectively within
these hardware constraints, guaranteeing top performance in a variety of IoV scenarios
5",Non-Functional
INF05_SRS_Doc.pdf,"This strong security architecture helps to protect the integrity and confidentiality of
interactions among these important components of smart villages, which improves overall security
measures",Non-Functional
INF05_SRS_Doc.pdf,"The paper’s findings demonstrate how well
the suggested ECC-enabled RFID authentication protocol handles security issues with the Internet
of Vehicles (IoV)",Non-Functional
INF05_SRS_Doc.pdf,Dependency The availability of the Key Generation Center and an authorized user ID,Non-Functional
INF05_SRS_Doc.pdf,2 Scalability:,Non-Functional
INF05_SRS_Doc.pdf,"3 System Scope
To improve the security of communication in the Internet of Vehicles (IoV), we are committed to
developing a sophisticated cryptographic method that solves the key escrow issue and guarantees
recipient anonymity, confidentiality, and unforgeability",Non-Functional
INF05_SRS_Doc.pdf,"2 Scalability:
• Vehicle Network Load: The system should be able to keep up with the traffic in dynamic
vehicular networks without compromising functionality",Non-Functional
INF05_SRS_Doc.pdf,3 Reliability:,Non-Functional
INF05_SRS_Doc.pdf,"We will use the OMNeT++ simulation program, which
is well-known for modeling computer systems and communication networks, to assess the effec-
tiveness and performance of our novel strategy",Non-Functional
INF05_SRS_Doc.pdf,"This flexibility demonstrates our dedica-
tion to a robust and flexible system by ensuring efficient functioning in real-world vehicle condi-
tions",Non-Functional
INF05_SRS_Doc.pdf,1 performance:,Non-Functional
INF05_SRS_Doc.pdf,"The goal
is to strengthen IoV against new threats in this dynamic vehicle network, making sure that
security breaches are prevented and that resilience is increased",Non-Functional
INF05_SRS_Doc.pdf,"Fur-
thermore , it serves as a roadmap for the developers delivering insights into the software implemen-
tation methodologies vital to reinforcing the security architecture of Vehicular Ad Hoc Networks
(V ANETs) inside the Internet of Vehicles (IoV)",Non-Functional
INF05_SRS_Doc.pdf,"The goals of our research, which
are centered on improving security in the Internet of Vehicles (IoV) Vehicular Ad Hoc Networks
(V ANETs), are explained, and the features of the expected users are explored",Non-Functional
INF05_SRS_Doc.pdf,The system,Non-Functional
INF05_SRS_Doc.pdf,"3 RTED-SD: A Real-Time Edge Detection Scheme for Sybil DDoS in the Internet of Ve-
hicles: [4]
The Sybil Denial of Service (DoS) Attack is considered to be one of the biggest obstacles to the
security of the Internet of Vehicles it involves fake identities flooding system and disrupting es-
sential services , the advancement they made to solve this issue involves Entropy theory is used to
Sybil DDoS detection in IoV , a real-time deviation detection algorithm is developed, and a tem-
5
Figure 1: Primary components of RFID system
poral index is introduced to assess detection algorithms in IoV",Non-Functional
INF05_SRS_Doc.pdf,"By verifying and approving the identities of these communi-
cating entities, the RSU improves the overall security of the vehicular network by making sure that
only genuine and allowed communications are handled",Non-Functional
INF05_SRS_Doc.pdf,"2 Cryptographic Solution-Based Secure Elliptic Curve Cryptography Enabled Radio Fre-
quency Identification Mutual Authentication Protocol for Internet of Vehicles: [3]
The paper focuses on addressing the security and privacy concerns related to RFID technology in
IoV by proposing a secure authentication protocol To provide increased security in the Internet of
Vehicles (IoV), the researchers proposed a secure RFID authentication system using Elliptic-Curve
Cryptography (ECC)",Non-Functional
INF05_SRS_Doc.pdf,"Considering the significance of security in the market, our
project takes a leading position by providing incomparable security measures that directly improve
the effectiveness and safety of vehicle operations, therefore improving the market for vehicular
4
security",Non-Functional
INF05_SRS_Doc.pdf,"To further strengthen the overall security of the IoV network, they also built a
revolutionary Blockchain-based security framework",Non-Functional
INF05_SRS_Doc.pdf,"3 Reliability:
• Message Delivery:To reduce the possibility of transmission errors, the system must guaran-
tee dependable and secure message delivery between the vehicle and the server",Non-Functional
INF05_SRS_Doc.pdf,"4 Usability:
• User-Friendly Feedback: To improve the user experience overall, the system’s feedback
mechanism should give users clear and straightforward information",Non-Functional
INF05_SRS_Doc.pdf,"This paper aims to strengthen the security architecture of IoV by analyzing and
improving different algorithms, with a particular focus on elliptic curve algorithms",Non-Functional
INF05_SRS_Doc.pdf,"Based on ECC-based lightweight operations, A VISPA simulations confirm that
the protocol achieves Mutual Authentication, Availability, and protection against security risks in-
cluding DoS, Replays, and Cloning Attacks",Non-Functional
INF05_SRS_Doc.pdf,"By using the suggested
signcryption strategy, the system ensures security and integrity while facilitating secure communi-
19
cation",Non-Functional
INF05_SRS_Doc.pdf,"To further strengthen IoV network security, the study
also presents a blockchain-based security architecture that estimates the network’s expansion in
terms of transactions over time , this paper needs the suggested blockchain-based security frame-
work to be put into practice and the assessment of the framework’s performance
2",Non-Functional
INF05_SRS_Doc.pdf,"Due to its diverse capabilities,
which guarantee data security and add to the overall resilience of the IoV , the RSU is positioned as
a crucial part of the complex network",Non-Functional
INF05_SRS_Doc.pdf,"7 Data Design
For the purpose of simulating and evaluating the performance of the suggested system in the con-
text of the Internet of Vehicles (IoV), the project makes use of the OMNeT++ simulator",Non-Functional
INF05_SRS_Doc.pdf,• Fortify security by ensuring the authenticity of communication entities,Non-Functional
INF05_SRS_Doc.pdf,"Nonethe-
less, IoV is still susceptible to security risks including impersonation and illegal access to pri-
vate data",Non-Functional
INF05_SRS_Doc.pdf,"3 Business Context [1]
Regarding the ""Certificateless Signcryption Scheme for Securing Internet of Vehicles,"" our project
is a valuable resource for companies who have a significant involvement in vehicle operations ,
Through the reinforcement of the security architecture in Vehicular Ad Hoc Networks (V ANETs),
this project creates a strong barrier that protects critical vehicle communication",Non-Functional
INF05_SRS_Doc.pdf,"Key Escrow Vulnerability: Data security and privacy are severely compromised by the crypto-
graphic design that is currently in place",Non-Functional
INF05_SRS_Doc.pdf,"The system will ensure the security
(confidentiality, integrity, authenticity) of the transmitted communication between the vehicles",Non-Functional
INF05_SRS_Doc.pdf,"since of their large
number and ever-changing nature, vehicles require a more flexible and effective security system
since it becomes logistically difficult to keep track of so many certificates",Non-Functional
INF05_SRS_Doc.pdf,"The re-
searchers focused on comparing their patched protocol with related protocols by comparing the
performance and storage costs they reached that their patched protocol is more secure and efficient",Non-Functional
INF05_SRS_Doc.pdf,4 Usability:,Non-Functional
INF05_SRS_Doc.pdf,"Maintaining the validity and integrity of data trans-
ferred is essential in order to stop illegal changes that might endanger the trustworthiness and
security of vehicular communication",Non-Functional
INF05_SRS_Doc.pdf,"1 performance:
• In real time Processing: To provide quick and responsive communication, the system should
be able to complete signcryption procedures in less than a second",Non-Functional
INF05_SRS_Doc.pdf,"consisting of vulnerability to replay attacks, location
spoofing, offline identity guessing, and inefficient authentication times , so they decided to address
these issues and enhance the authentication protocol to improve security and performance",Non-Functional
INF05_SRS_Doc.pdf,"Through
the use of OMNeT++, the project seeks to assess the algorithms and functions in a regulated virtual
environment, enabling thorough testing and analysis of the efficacy and robustness of the Certifi-
cateless Signcryption Scheme against new developments",Non-Functional
INF07_SRS_DOC.pdf,The system will extract the facial features from the videos using pre-processing techniques.,Functional
INF07_SRS_DOC.pdf,"The system will use deep learning techniques in order to detect learn-able features and classify
them
• We also target developing the algorithm to be able to provide us with a higher accuracy rate
of classification with respect to previous researches done regarding the detection of deep fake.",Functional
INF07_SRS_DOC.pdf,"The user should be connected to the internet to access
the system.",Functional
